"...1","Maximum value","Latitude","Longitude","M","Z","Singular_mean","Overall_mean","Singular_max","Overall_max","Area"
1941,21.7999992370605,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1942,43.2000007629395,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1943,59.7000007629395,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1944,61,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1945,95.3000030517578,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1946,34.2999992370605,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1947,50.7999992370605,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1948,26.3999996185303,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1949,54.5999984741211,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1950,23.1000003814697,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1951,28.2000007629395,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1952,53.7999992370605,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1953,43.7000007629395,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1954,29.2000007629395,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1955,49.7999992370605,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1956,75.6999969482422,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1957,52.2999992370605,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1958,34.5,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1959,24.3999996185303,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1960,25.3999996185303,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1961,33.5,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1962,33.7999992370605,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1963,31.5,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1964,49.2999992370605,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1965,35.7999992370605,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1966,67.8000030517578,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1967,58.2000007629395,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1968,44.9000015258789,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1969,72.8000030517578,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1970,55.2999992370605,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1971,40.7000007629395,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1972,27.7999992370605,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1973,36.5999984741211,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1974,28,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1975,50.2000007629395,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1976,50.5999984741211,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1977,53.9000015258789,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1978,30.3999996185303,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1979,28.2000007629395,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1980,32.2000007629395,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1981,33.2000007629395,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1982,28.5,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1983,27.5,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1984,39.5999984741211,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1985,43,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1986,33,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1987,49,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1988,39.9000015258789,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1989,43,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1990,65,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1991,42.7999992370605,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1992,51.2000007629395,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1993,56,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1994,56,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1995,29.6000003814697,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1996,68.0999984741211,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1997,25.1000003814697,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1998,39.5,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1999,35.5,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
2000,78.8000030517578,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
2001,46.0999984741211,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
2002,36.5999984741211,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
2003,71.3000030517578,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
2004,55.2000007629395,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
2005,37.2999992370605,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
2006,30.6000003814697,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
2007,36.2000007629395,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
2008,54.7999992370605,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
2009,38.4000015258789,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
2010,78,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
2011,44,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
2012,48.7000007629395,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
2013,15.8999996185303,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1938,21,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1939,19.2999992370605,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1940,36.5999984741211,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1941,38.9000015258789,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1942,19.7999992370605,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1943,29,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1944,100.099998474121,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1945,58.2000007629395,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1946,25.7999992370605,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1947,35.2000007629395,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1948,36.2000007629395,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1949,34.0999984741211,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1950,50.5,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1951,47,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1952,33.7999992370605,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1953,69.4000015258789,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1954,65.9000015258789,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
1955,58.7000007629395,28.4631,-16.2553,64,35,43.8593750447035,48.3039568482543,116.5,116.5,"Mediterranean area"
