"...1","Maximum value","Latitude","Longitude","M","Z","Singular_mean","Overall_mean","Singular_max","Overall_max","Area"
2008,44.4000015258789,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
2009,42.2000007629395,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
2010,100,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
2011,141.199996948242,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
2012,34.2000007629395,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
2013,84.4000015258789,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
2014,93.5999984741211,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
2015,84,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
2017,73.4000015258789,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
2019,31.7999992370605,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1856,73.1999969482422,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1857,56.5999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1858,44.5,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1859,30,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1860,58.7000007629395,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1861,69.0999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1862,37.5999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1863,46.5,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1864,36.2999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1865,18.5,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1866,34.5,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1867,38.5999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1868,31.7999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1869,59.9000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1870,43.7000007629395,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1871,34,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1872,41.9000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1873,32.2999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1874,29.2000007629395,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1875,41.0999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1876,50,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1877,50.5,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1878,73.4000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1879,22.6000003814697,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1880,45.2000007629395,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1881,54.4000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1882,56.9000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1883,48,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1884,51.7999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1885,37.0999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1886,51.2999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1887,57.4000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1888,34,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1889,70.0999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1890,43.4000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1891,74.4000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1892,39.9000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1893,38.0999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1894,24.3999996185303,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1895,43.7000007629395,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1896,37.2999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1897,75.4000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1898,21.2999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1899,36.2999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1900,46,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1901,57.9000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1902,65,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1903,36.2999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1904,54.4000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1905,41.7000007629395,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1906,51.0999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1907,66.5,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1908,29.5,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1909,38.5999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1910,40.0999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1911,50,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1912,25.8999996185303,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1913,31,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1914,26.7000007629395,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1915,21.7999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1916,58.7000007629395,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1917,52.7999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1918,48.2999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1919,90.1999969482422,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1920,35.5999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1921,51.7999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1922,50,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1923,26.8999996185303,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1924,69.5999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1925,29.5,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1926,37.2999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1927,21.1000003814697,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1928,45.2000007629395,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1929,56.0999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1930,44.7000007629395,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1931,52.5999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1932,51.7999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1933,43.4000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1934,81.3000030517578,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1935,35.5999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1936,45,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1937,49,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1938,38.4000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1939,86.9000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1940,35.2999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1941,54.0999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1942,46.5,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1943,37.2999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1944,26.7000007629395,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1945,37.7999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1946,87.4000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1947,43.9000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1948,26.8999996185303,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1949,48,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1950,44.5,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1951,62,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1952,48.2999992370605,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1953,61,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1954,99.5999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1955,48,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1956,49,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1957,38.4000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1958,71.4000015258789,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1959,31.2000007629395,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1960,80,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1961,37.5999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1962,39.0999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1963,108,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1964,24.8999996185303,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1965,26.2000007629395,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1966,39.0999984741211,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
1967,20.1000003814697,-37.8075,144.97,155,31.2,47.2483870229413,66.3826407243687,113.400001525879,303.5,"Australia"
