"...1","Maximum value","Latitude","Longitude","M","Z","Singular_mean","Overall_mean","Singular_max","Overall_max"
1956,25.3999996185303,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1957,51.7999992370605,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1958,52.7999992370605,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1959,33.7999992370605,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1960,75.4000015258789,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1961,34.7999992370605,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1962,25.8999996185303,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1963,35.7999992370605,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1964,23.3999996185303,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1965,28.3999996185303,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1966,54.9000015258789,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1967,79,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1968,26.2000007629395,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1969,46.5,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1970,39.0999984741211,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1971,34.5,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1972,34.5,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1973,67.3000030517578,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1974,35.0999984741211,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1975,33.7999992370605,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1976,42.7000007629395,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1977,45,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1978,35.7999992370605,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1979,31,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1983,40.9000015258789,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1984,27.2000007629395,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1985,23.3999996185303,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1986,31,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1987,42.9000015258789,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1988,31.7999992370605,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1989,66.5,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1990,56.4000015258789,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1991,77,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1992,29,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1993,24.8999996185303,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1994,49.7999992370605,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1995,56.5999984741211,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1996,35.5999984741211,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1997,36.5999984741211,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1998,54.5999984741211,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1999,56.5999984741211,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
2000,34,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
2001,30.7000007629395,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
2002,55.0999984741211,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
2006,31,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
2007,121.199996948242,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
2009,62,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
2010,64.8000030517578,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
2011,44.2000007629395,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
2012,38.4000015258789,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
